category,index,text,T,n_blocks,ll_fwd,ll_token_rev,ll_block_rev,sigma_token,sigma_block,sigma_token_per_T,sigma_block_per_T
causal,0,The glass slipped from her hand. It fell to the floor. It broke into many pieces. She swept them up carefully.,25,4,-84.31655660271645,-188.54326957464218,-106.00624907016754,104.22671297192574,21.689692467451096,4.16906851887703,0.8675876986980439
causal,1,The alarm clock rang at six in the morning. He got out of bed slowly. He walked to the kitchen in his slippers. He made himself a cup of coffee.,35,4,-92.61628746986389,-261.8751917332411,-112.05045631132089,169.2589042633772,19.434168841456994,4.835968693239348,0.5552619668987713
causal,2,Dark clouds gathered over the town all afternoon. A strong wind began to blow through the streets. Heavy rain started pouring down on the rooftops. People ran indoors to find shelter from the storm.,39,4,-114.57199820308597,-303.3196198940277,-141.39305895307916,188.74762169094174,26.821060749993194,4.839682607460045,0.687719506410082
causal,3,She noticed a stray kitten sitting by the road. She knelt down and offered it some food. The kitten sniffed her hand and moved closer. She picked it up and carried it home.,39,4,-110.64542881585658,-304.92383074760437,-136.32290840148926,194.2784019317478,25.677479585632682,4.981497485429431,0.6583969124521201
causal,4,The boy kicked the ball as hard as he could. It sailed over the fence into the neighbor's yard. He climbed over the fence to get it back. The neighbor's dog chased him around the garden.,42,4,-123.89482006803155,-269.30331751704216,-135.11691101361066,145.4084974490106,11.222090945579112,3.4621070821193003,0.26719264156140743
causal,5,The teacher handed out the exam papers to the class. The students read the questions in silence for a moment. They picked up their pens and began to write. The room was quiet for the next hour.,41,4,-114.87851458787918,-296.27031418681145,-128.97078946232796,181.39179959893227,14.092274874448776,4.424190234120299,0.3437140213280189
causal,6,She put the cake into the hot oven carefully. She set the timer for thirty-five minutes on the counter. A sweet smell filled the kitchen as it baked. She took the golden cake out to cool.,42,4,-142.66587057709694,-319.2782589197159,-159.58715124428272,176.61238834261894,16.921280667185783,4.205056865300451,0.40288763493299484
causal,7,The old car made a strange noise on the highway. Smoke began rising from under the hood of the car. The driver pulled over to the side of the road. He called a tow truck on his phone.,42,4,-109.29427416995168,-283.82750415802,-132.92873586714268,174.53322998806834,23.634461697191,4.1555530949540085,0.5627252785045476
causal,8,The dog spotted a squirrel sitting in the front yard. It bolted across the grass at full speed toward it. The squirrel dashed up the nearest oak tree immediately. The dog barked at the tree for several minutes.,43,4,-142.3927011191845,-307.31932255625725,-167.29234367609024,164.92662143707275,24.899642556905746,3.835502824117971,0.5790614548117615
causal,9,She opened the letter from the university with shaking hands. Her eyes scanned the first line of the page quickly. A huge smile spread across her face right away. She had been accepted into the program she wanted.,42,4,-151.5320136398077,-317.7602298259735,-160.44967125356197,166.2282161861658,8.917657613754272,3.957814671099186,0.21232518127986363
